,customerID,tenure,MonthlyCharges,TotalCharges,Churn,Contract_One year,Contract_Two year,Dependents_Yes,DeviceProtection_Yes,gender_Male,InternetService_Fiber optic,InternetService_No,MultipleLines_No phone service,MultipleLines_Yes,OnlineBackup_Yes,OnlineSecurity_Yes,PaperlessBilling_Yes,Partner_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,PhoneService_Yes,SeniorCitizen_1,StreamingMovies_Yes,StreamingTV_Yes,TechSupport_Yes
1635,2351-RRBUE,-1.0357842692720256,-1.4675060142452372,-0.9482223538607454,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1636,5980-BDHPY,1.6125732136881425,0.7413214476628662,1.741278492763996,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1
1637,1498-DQNRX,-0.13941712119319946,-1.494098368940895,-0.7545410566817096,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1638,9469-WEJBT,0.18653456901728277,0.8493528886139774,0.5011887658600462,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1
1639,3331-HQDTW,0.06430268518835193,1.4958795121521657,0.5752862006236431,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0
1640,9490-DFPMD,0.3902543753988342,0.6598823614074136,0.5550356959755388,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0
1641,2581-VKIRT,1.082901717096109,0.023327870880096913,0.6697223775283644,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1
1642,5442-XSDCW,-0.8728084241667845,0.4886940780541142,-0.6241922201178232,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
1643,7426-WEIJX,1.1236456783724194,0.5368927209399946,1.1364104781114719,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0
1644,2851-MMUTZ,-0.22090504374582004,-0.28747027462540753,-0.37234035566531154,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1
1645,3049-NDXFL,-1.2802480369298874,0.6981088712824219,-0.9695096490518352,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
1646,8580-AECUZ,-1.2802480369298874,0.47539790070628496,-0.9724656050680075,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
1647,3307-TLCUD,-0.6283446565089229,-1.010449917913613,-0.7458496636192334,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
1648,6625-FLENO,1.0421577558197987,-1.4641819699082799,-0.4841372593217299,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1649,2967-MXRAV,-1.2802480369298874,-1.5290008344789465,-0.999069209213556,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1650,7963-GQRMY,-1.1987601143772668,-0.6813695285548437,-0.9480238195014503,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1651,8189-HBVRW,0.8384379494382472,0.8643110881302852,1.1638082196942008,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
1652,4163-KIUHY,0.10504664646466222,-1.3029658195658524,-0.609743330635788,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
1653,1228-FZFRV,0.7162060656093164,1.3679038051793113,1.349371667515391,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0
1654,3500-NSDOA,1.4495973685829016,0.19950222073883195,1.1367854874568069,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1
1655,1171-TYKUR,0.5939741817803856,-1.3096139082397669,-0.5047627733151694,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1656,3761-FLYZI,1.3273654847539706,1.4626390687825932,2.1173246286422445,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0
1657,2058-DCJBE,-1.1172721918246462,0.16459975520078074,-0.8641540823858815,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1658,5364-XYIRR,0.7569500268856267,0.9922867951031402,1.1159614391040724,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0
1659,4829-AUOAX,0.5532302205040753,1.0388234158205416,0.9336407191513695,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
1660,1219-NNDDO,-0.9542963467194051,0.40060690312474645,-0.7146135910901316,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
1661,8388-DMKAE,-0.9950403079957154,-1.4808021915930663,-0.9303101427776728,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1662,4403-BWPAY,-0.7505765403378537,-1.3295581742615106,-0.8654335260346724,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0
1663,9659-QEQSY,0.512486259227765,1.6903361058641662,1.2539428188141941,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1
1664,5405-ZMYXQ,-0.9950403079957154,0.325815905543208,-0.765195733963882,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
1665,5047-LHVLY,-1.2802480369298874,-0.48691293484284354,-0.9852379821826613,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
1666,1442-OKRJE,1.368109446030281,1.2748305637445079,2.0947578898023638,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0
1667,4737-AQCPU,1.6125732136881425,0.24271479711927632,1.2059195632380253,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1
1668,9158-VCTQB,0.3495104141225239,1.622193196956542,1.0198708092052249,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1
1669,2808-CHTDM,-0.38388088885106114,-1.3195860412506386,-0.7375994580218577,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
1670,6311-UEUME,-0.13941712119319946,0.4687498120323708,0.04449356136146087,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
1671,0793-TWELN,-1.1580161531009565,0.5103003662443366,-0.8662497228451079,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0
1672,3283-WCWXT,-1.076528230548336,-1.3096139082397669,-0.9397294951575644,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
1673,1060-ENTOF,1.4088534073065913,1.3496215613260465,2.0966549959022953,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1
1674,0999-QXNSA,-1.0357842692720256,-0.6331708856689632,-0.8555068080699154,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
1675,5451-MHQOF,0.9606698332671781,-1.3411923294408608,-0.3757374991465839,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0
1676,4836-WNFNO,1.6125732136881425,-1.322910085587596,-0.19151967309394968,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0
1677,9225-BZLNZ,1.6125732136881425,0.679826627429157,1.6764239353942505,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0
1678,0354-VXMJC,-0.38388088885106114,-1.5024084797832884,-0.8191309015723949,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1679,4422-QVIJA,0.10504664646466222,-0.48691293484284354,-0.2770438632036447,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1680,9365-SRSZE,-0.22090504374582004,0.19119210989643878,-0.14973922014895036,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0
1681,6839-ITVZJ,-0.26164900502213034,-0.1578325454840742,-0.2943384118355768,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1
1682,8332-OSJDW,-0.8320644628904743,-1.2763734648701943,-0.8684115414240994,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
1683,4735-BJKOU,0.3087664528462136,-1.4841262359300234,-0.6522738022714579,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1684,0274-JKUJR,-1.0357842692720256,-0.19772107752756127,-0.8019025310602278,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0
1685,5740-YHGTW,1.5310852911355222,1.0886840808749008,1.9349377305697766,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
1686,8917-SZTTJ,1.1236456783724194,-1.5007464576148097,-0.4948139959771574,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1687,1696-MZVAU,0.2680224915699033,-1.3145999747452028,-0.5892281135086236,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
1688,7359-WWYJV,1.6125732136881425,1.650447573820679,2.6876035460309047,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1
1689,0375-HVGXO,-1.2802480369298874,-1.000477784902741,-0.9920543285184612,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1690,4906-ZHGPK,0.8791819107145575,0.19617817640187488,0.6559132098707247,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1
1691,8593-WHYHV,-1.1987601143772668,0.6814886495976356,-0.8905370927988799,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
1692,3795-GWTRD,1.24587756220135,0.3573943267443021,1.06968087401505,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1
1693,1298-PHBTI,1.5718292524118322,0.6648684279128493,1.7069982267257018,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1
1694,6223-DHJGV,0.3902543753988342,-1.4675060142452372,-0.5846618232448355,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1695,6961-MJKBO,0.5939741817803856,-1.4741541029191516,-0.5913237539678501,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1696,6097-EQISJ,1.368109446030281,1.251562253385807,1.91115772620087,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0
1697,4423-YLHDV,-0.46536881140368175,1.3163811179564737,-0.036640813470486075,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0
1698,8158-WPEZG,-0.8728084241667845,-0.9688993637016472,-0.8198147421433004,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
1699,0107-YHINA,-1.2802480369298874,1.1618130562879607,-0.9633550839136861,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0
1700,4918-FYJNT,0.9199258719908678,0.8526769329509349,1.2183389903805992,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1
1701,0727-BNRLG,1.4903413298592119,1.0920081252118583,1.9678061967197495,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1
1702,4854-CIDCF,-1.1987601143772668,0.3008855730160285,-0.9207143154117411,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1703,8640-SDGKB,-1.1580161531009565,0.3191678168692938,-0.8751396502668791,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1
1704,3280-MRDOF,-0.09867315991688919,0.14299346701055832,-0.08356110038390395,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1
1705,6435-SRWBJ,-1.1172721918246462,0.5967255190052254,-0.8230574700117876,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
1706,9964-WBQDJ,1.5718292524118322,-1.3428543516093396,-0.24613868127336797,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0
1707,6303-KFWSL,-0.13941712119319946,-0.3173866736580229,-0.29255160260192054,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0
1708,1702-CCFNJ,0.797693988161937,-0.1146199691036296,0.39100219645124396,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
1709,8932-CZHRQ,1.4495973685829016,0.3972828587877894,1.3014807681787524,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0
1710,0386-CWRGM,0.5532302205040753,-1.509056568457203,-0.5803602454601074,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1711,5515-RUGKN,-0.9950403079957154,-0.33400689534280925,-0.8141013644702514,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
1712,0404-AHASP,1.6125732136881425,-1.499084435446331,-0.3800390769313119,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1713,7279-NMVJC,-0.6283446565089229,-1.4924363467724167,-0.8647938042102769,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1714,2081-VEYEH,-1.1987601143772668,1.4343846919184566,-0.8668012071764833,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1
1715,6407-UTSLV,-1.2395040756535771,0.6316279845432766,-0.9351411455205213,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
1716,4116-TZAQJ,-0.9542963467194051,0.3141817503638577,-0.7251579715060289,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
1717,9060-HJJRW,0.7569500268856267,-0.2791601637830144,0.28465395798881427,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1718,2587-YNLES,-1.076528230548336,-1.485788258098502,-0.9630903714346258,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1719,7398-SKNQZ,-1.1987601143772668,1.0005969059455335,-0.8868311180920373,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0
1720,5935-FCCNB,-0.6283446565089229,0.9773285955868325,-0.29786791155637926,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0
1721,1958-RNRKS,-0.09867315991688919,-0.4952230456852367,-0.3711932682560507,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1722,5136-RGMZO,-0.05792919864057891,0.2078123315812251,-0.05080293110020597,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1
1723,8345-MVDYC,0.512486259227765,0.5601610312986957,0.5891615464010478,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1
1724,8226-BXGES,1.2866215234776603,0.8194364895813623,1.5041622896458344,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0
1725,3877-JRJIP,-1.2802480369298874,-0.16448063415798858,-0.9809584637711884,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
1726,8375-DKEBR,-1.2802480369298874,0.15961368869534465,-0.9766568859864604,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
1727,9705-IOVQQ,1.1643896396487294,1.1368827237607813,1.6262168018658352,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0
1728,1015-OWJKI,-1.2802480369298874,-1.5206907236365534,-0.998958912347281,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1729,7511-YMXVQ,-0.9542963467194051,-0.6448050408483137,-0.8225942231734323,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
1730,2040-XBAVJ,1.6125732136881425,1.650447573820679,2.5664975868608697,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1
1731,7551-JOHTI,-1.2802480369298874,-1.5057325241202457,-0.9987603779879859,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1732,8887-IPQNC,-1.0357842692720256,-0.6830315507233222,-0.8690733226217499,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
1733,8646-JCOMS,1.368109446030281,0.856000977287892,1.6975347555993001,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1
1734,9804-ICWBG,-1.2802480369298874,0.16958582170621683,-0.9765245297469303,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1735,1222-KJNZD,0.3087664528462136,-1.4758161250876303,-0.6785465158181813,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1736,0106-GHRQR,-0.6690886177852331,0.21944648676057582,-0.4726002071093569,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0
1737,5318-IXUZF,-1.2395040756535771,0.7429834698313453,-0.92629533684526,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1738,3768-VHXQO,1.4088534073065913,-1.327896152093032,-0.3087431825711019,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0
1739,8952-WCVCD,0.3495104141225239,1.3180431401249524,0.8288807555633011,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0
1740,2418-TPEUN,0.9606698332671781,-1.495760391109374,-0.5132776913916053,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0
1741,3963-RYFNS,1.6125732136881425,1.7169284605598243,2.5281142773971426,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1
1742,3198-VELRD,-1.1987601143772668,0.6632064057443707,-0.890515033425625,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
1743,8540-ZQGEA,0.8791819107145575,-1.4874502802669807,-0.5209984720308607,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1744,1320-REHCS,0.797693988161937,1.52745793335326,1.5656417629075627,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1
1745,4137-JOPHL,0.7162060656093164,0.8277466004237555,0.89172790996684,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
1746,9436-ZBZCT,-0.7505765403378537,0.8360567112661487,-0.48746822468323725,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1
1747,7801-CEDNV,-0.22090504374582004,-0.5351115777287238,-0.38010525505107695,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
1748,2057-BOYKM,1.6125732136881425,1.0571056596738067,2.004843884414921,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1
1749,3658-QQJYD,1.2051336009250397,0.31584377253233625,1.065357236857067,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0
1750,1803-BGNBD,-0.8320644628904743,-0.34896509485911703,-0.7186063376492894,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
1751,0134-XWXCE,0.4717422979514547,0.33412601638560113,0.4344591617636244,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1752,6950-TWMYB,0.8791819107145575,0.503652277570422,0.9171182485833629,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1
1753,5848-FHRFC,1.4495973685829016,-1.4874502802669807,-0.3954806382098227,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1754,2243-FNMMI,-0.506112772679992,-1.509056568457203,-0.8240942605547733,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1755,2511-MORQY,0.7162060656093164,-0.3290208288373734,0.14594461896127695,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1756,5356-KZCKT,1.0421577558197987,-1.3411923294408608,-0.3395821863816136,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0
1757,9470-XCCEM,0.10504664646466222,0.8260845782552769,0.3874947561036963,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0
1758,6519-CFDBX,-1.2395040756535771,-0.6448050408483137,-0.971649408257572,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1759,3902-MIVLE,1.24587756220135,0.3623803932497382,1.0559378844771752,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1
1760,0409-WTMPL,1.0421577558197987,1.524133889016303,1.8721126355394926,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0
1761,8763-KIAFH,-0.22090504374582004,-1.4708300585821945,-0.7500188851644314,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
1762,3669-WHAFY,1.5718292524118322,1.67371588417938,2.5565929282693682,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1
1763,3055-VTCGS,1.24587756220135,-0.2076932105384332,0.5383367504214922,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1764,3144-KMTWZ,1.5718292524118322,0.9457501743857384,1.9351142055558166,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0
1765,7279-BUYWN,0.3495104141225239,1.6088970196087131,1.0615850840304593,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0
1766,7156-MHUGY,-0.791320501614164,0.8543389551194135,-0.47743120985220516,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0
1767,7198-GLXTC,-1.2395040756535771,0.47207385636932786,-0.9439869541957824,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1768,2007-QVGAW,1.4495973685829016,-1.5107185906256815,-0.43706255679552686,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1769,5207-PLSTK,-1.2802480369298874,-0.5334495555602452,-0.9858556446338018,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0
1770,2307-FYNNL,1.3273654847539706,1.4709491796249863,2.1286852058685772,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1
1771,5605-XNWEN,1.6125732136881425,-1.322910085587596,-0.21210106834087916,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0
1772,2155-AMQRX,-0.18016108246950976,-0.3290208288373734,-0.3433102204617111,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
1773,6181-AXXYF,1.6125732136881425,-1.3312201964299892,-0.18715191718945667,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0
1774,5091-HFAZW,-1.2395040756535771,0.875945243309636,-0.9330234456880397,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0
1775,0516-VRYBW,-0.5876006952326126,-1.4841262359300234,-0.834925412822986,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1776,2519-LBNQL,1.1236456783724194,1.3147190957879948,1.7895223420727147,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0
1777,8623-ULFNQ,-0.26164900502213034,0.041610114733361785,-0.27834536622569056,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1
1778,8380-PEFPE,-1.2802480369298874,0.22775659760296899,-0.9757524516830047,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1779,5687-DKDTV,-1.1580161531009565,-1.477478147256109,-0.9731715050121679,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1780,1568-LJSZU,1.4495973685829016,0.9108477088476872,1.8130817527090717,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1
1781,7530-HDYDS,0.22727853029359305,0.6465861840595843,0.43289294626251823,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
1782,7789-HKSBS,0.3902543753988342,1.3429734726521318,1.021723796558646,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0
1783,7416-CKTEP,1.0014137945434884,-1.5024084797832884,-0.5069466512674159,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1784,2586-CWXVV,0.8791819107145575,-1.1434116913919037,-0.29204423701705523,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
1785,3096-IZETN,-0.8320644628904743,0.4421574573367123,-0.5894266478679188,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1786,2348-KCJLT,0.4717422979514547,-0.10963390259819375,0.19363698393862036,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0
1787,8401-EMUWF,0.3902543753988342,0.1529656000214305,0.3419200909588345,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0
1788,4193-IBKSW,1.6125732136881425,-1.3312201964299892,-0.22663819531593438,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1789,5377-NDTOU,1.5718292524118322,0.8726211989726784,1.7693600749176306,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1
1790,5922-ABDVO,-0.5468567339563023,0.8260845782552769,-0.230410348142542,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0
1791,2474-LCNUE,-0.38388088885106114,0.29423748434211433,-0.28260282526390856,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1
1792,0839-QNXME,-0.09867315991688919,-1.509056568457203,-0.7521365849969129,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1793,3506-OVLKD,0.10504664646466222,-1.2830215535441087,-0.5860736231331564,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1794,9172-ANCRX,-0.9135523854430948,1.1269105907499095,-0.5779778331485658,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0
1795,6650-VJONK,-1.2802480369298874,-0.6963277280711512,-0.9880174632127934,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1796,2178-PMGCJ,-0.42462485012737144,0.1629377330323022,-0.3498177355719407,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1797,7492-TAFJD,-1.0357842692720256,-0.8725020779298864,-0.8838310433293552,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
